word,freq,Volume,start_dates
practising,2,10,1949-06-10
competence,3,10,1949-06-10
trial,6,10,1949-06-10
involve,5,10,1949-06-10
imprisonment,1,10,1949-06-10
transportation,1,10,1949-06-10
capital,17,10,1949-06-10
mercy,4,10,1949-06-10
fancy,1,10,1949-06-10
ajmer,4,10,1949-06-10
merwara,1,10,1949-06-10
triedconvicted,1,10,1949-06-10
sentenced,3,10,1949-06-10
indigenous,1,10,1949-06-10
nontribals,1,10,1949-06-10
nontribal,1,10,1949-06-10
allows,6,10,1949-06-10
cited,2,10,1949-06-10
powerless,1,10,1949-06-10
closure,10,10,1949-06-10
outset,3,10,1949-06-10
apologise,4,10,1949-06-10
tongue,3,10,1949-06-10
recollect,3,10,1949-06-10
answer,16,10,1949-06-10
advance,7,10,1949-06-10
muniswami,1,10,1949-06-10
pillai,3,10,1949-06-10
attempted,6,10,1949-06-10
mischief,5,10,1949-06-10
appearing,1,10,1949-06-10
pro,2,10,1949-06-10
vision,5,10,1949-06-10
188,3,10,1949-06-10
amount,61,10,1949-06-10
probability,3,10,1949-06-10
thepressident,1,10,1949-06-10
detail,24,10,1949-06-10
tune,4,10,1949-06-10
suggests,5,10,1949-06-10
promulgation,1,10,1949-06-10
elapse,1,10,1949-06-10
initiative,4,10,1949-06-10
appointing,3,10,1949-06-10
review,3,10,1949-06-10
modernise,1,10,1949-06-10
adumbrated,1,10,1949-06-10
wait,10,10,1949-06-10
helping,2,10,1949-06-10
enthusiasm,1,10,1949-06-10
outrun,1,10,1949-06-10
usual,8,10,1949-06-10
fit,31,10,1949-06-10
189,2,10,1949-06-10
no2,5,10,1949-06-10
substitution,5,10,1949-06-10
mystery,1,10,1949-06-10
935,1,10,1949-06-10
fulfils,1,10,1949-06-10
amply,3,10,1949-06-10
learned,3,10,1949-06-10
furnished,3,10,1949-06-10
amends,4,10,1949-06-10
modifies,2,10,1949-06-10
intra,2,10,1949-06-10
vires,6,10,1949-06-10
raising,13,10,1949-06-10
ie,13,10,1949-06-10
variance,1,10,1949-06-10
ultra,4,10,1949-06-10
arereally,1,10,1949-06-10
precisely,4,10,1949-06-10
modifying,2,10,1949-06-10
irregular,3,10,1949-06-10
imperfect,1,10,1949-06-10
purposeintended,1,10,1949-06-10
interpreting,1,10,1949-06-10
amendmentthe,3,10,1949-06-10
136,2,10,1949-06-10
separately,26,10,1949-06-10
courtsthe,2,10,1949-06-10
substituted3,6,10,1949-06-10
earlierthe,1,10,1949-06-10
adaption,1,10,1949-06-10
ordnance,1,10,1949-06-10
forcethe,1,10,1949-06-10
invalidate,2,10,1949-06-10
dispose,20,10,1949-06-10
petition,17,10,1949-06-10
afar,1,10,1949-06-10
3a,9,10,1949-06-10
privy,79,10,1949-06-10
entertain,10,10,1949-06-10
4in,1,10,1949-06-10
assuming,3,10,1949-06-10
areto,1,10,1949-06-10
aresuch,1,10,1949-06-10
jurisdictionauthorised,1,10,1949-06-10
arranged,4,10,1949-06-10
remains,9,10,1949-06-10
partheard,2,10,1949-06-10
hearing,10,10,1949-06-10
undisposed,1,10,1949-06-10
hardship,4,10,1949-06-10
6,19,10,1949-06-10
wellknown,4,10,1949-06-10
supervise,4,10,1949-06-10
recognise,18,10,1949-06-10
intermediary,1,10,1949-06-10
statutorily,1,10,1949-06-10
proposes,5,10,1949-06-10
nomenclature,1,10,1949-06-10
138,2,10,1949-06-10
139,2,10,1949-06-10
empowering,3,10,1949-06-10
1950the,1,10,1949-06-10
operationit,1,10,1949-06-10
seem,8,10,1949-06-10
startling,1,10,1949-06-10
transferring,3,10,1949-06-10
michaelmas,2,10,1949-06-10
grant,17,10,1949-06-10
refuse,1,10,1949-06-10
concluded,2,10,1949-06-10
converted,7,10,1949-06-10
heard,21,10,1949-06-10
pronounced,2,10,1949-06-10
communicated,1,10,1949-06-10
godse,2,10,1949-06-10
needlessly,1,10,1949-06-10
repeatedly,3,10,1949-06-10
asserted,1,10,1949-06-10
henceforth,1,10,1949-06-10
linger,2,10,1949-06-10
delivered,7,10,1949-06-10
judgement,11,10,1949-06-10
10th,11,10,1949-06-10
october,59,10,1949-06-10
signified,1,10,1949-06-10
assent,17,10,1949-06-10
reserved,18,10,1949-06-10
directed,4,10,1949-06-10
therefrom,2,10,1949-06-10
registry,1,10,1949-06-10
refused,8,10,1949-06-10
embrace,1,10,1949-06-10
imaginary,3,10,1949-06-10
precise,4,10,1949-06-10
lordship,1,10,1949-06-10
flow,5,10,1949-06-10
affair,35,10,1949-06-10
enacting,4,10,1949-06-10
broad,3,10,1949-06-10
hypothetical,3,10,1949-06-10
shedding,2,10,1949-06-10
acquiring,1,10,1949-06-10
analysed,1,10,1949-06-10
informed,3,10,1949-06-10
fall,11,10,1949-06-10
deleting,6,10,1949-06-10
mahavir,5,10,1949-06-10
renumbered,6,10,1949-06-10
contemplates,4,10,1949-06-10
beauthorised,1,10,1949-06-10
footnote,4,10,1949-06-10
page,11,10,1949-06-10
153,2,10,1949-06-10
exercisable,4,10,1949-06-10
prerogative,3,10,1949-06-10
experienced,5,10,1949-06-10
disfigure,5,10,1949-06-10
disfigured,3,10,1949-06-10
urged,3,10,1949-06-10
sentiment,4,10,1949-06-10
humiliated,1,10,1949-06-10
forgotten,6,10,1949-06-10
agent,6,10,1949-06-10
humiliation,1,10,1949-06-10
bartering,1,10,1949-06-10
confer,5,10,1949-06-10
177,6,10,1949-06-10
3the,3,10,1949-06-10
courtthe,1,10,1949-06-10
3101,1,10,1949-06-10
193,4,10,1949-06-10
197,23,10,1949-06-10
additional,19,10,1949-06-10
choose,12,10,1949-06-10
141,5,10,1949-06-10
87,1,10,1949-06-10
advisable,3,10,1949-06-10
provisionally,2,10,1949-06-10
anticipates,1,10,1949-06-10
25th,10,10,1949-06-10
1950they,1,10,1949-06-10
enjoy,14,10,1949-06-10
indirect,6,10,1949-06-10
meanwhile,1,10,1949-06-10
dismissed,3,10,1949-06-10
discharged,2,10,1949-06-10
introduces,3,10,1949-06-10
supposed,10,10,1949-06-10
decent,4,10,1949-06-10
sixty,7,10,1949-06-10
practise,3,10,1949-06-10
sixtieth,1,10,1949-06-10
breach,10,10,1949-06-10
1948,49,10,1949-06-10
piecemeal,1,10,1949-06-10
convenient,1,10,1949-06-10
save,7,10,1949-06-10
loss,7,10,1949-06-10
bakhshi,1,10,1949-06-10
tek,1,10,1949-06-10
chand,1,10,1949-06-10
await,2,10,1949-06-10
saved,6,10,1949-06-10
slight,7,10,1949-06-10
substitutedprovisions,2,10,1949-06-10
courts310,1,10,1949-06-10
judgesof,1,10,1949-06-10
judgethe,1,10,1949-06-10
thereof311,1,10,1949-06-10
explanationfor,1,10,1949-06-10
includesi,2,10,1949-06-10
chosen,15,10,1949-06-10
represent,10,10,1949-06-10
representation,92,10,1949-06-10
casual,50,10,1949-06-10
2the,2,10,1949-06-10
forum,1,10,1949-06-10
possessed,2,10,1949-06-10
sixth,5,10,1949-06-10
scat,3,10,1949-06-10
withstanding,2,10,1949-06-10
occurred,11,10,1949-06-10
filling,30,10,1949-06-10
dispense,2,10,1949-06-10
double,20,10,1949-06-10
membership,21,10,1949-06-10
ancillary,2,10,1949-06-10
147,3,10,1949-06-10
practicable,10,10,1949-06-10
phraseology,13,10,1949-06-10
143,3,10,1949-06-10
cumbrous,4,10,1949-06-10
fashionthe,1,10,1949-06-10
simpler,4,10,1949-06-10
usefully,1,10,1949-06-10
rightly,12,10,1949-06-10
turn,9,10,1949-06-10
bookthe,1,10,1949-06-10
constitutionthey,1,10,1949-06-10
honourablemembers,1,10,1949-06-10
fond,4,10,1949-06-10
season,2,10,1949-06-10
harping,1,10,1949-06-10
accidentally,1,10,1949-06-10
conspired,2,10,1949-06-10
convene,1,10,1949-06-10
freehistorically,1,10,1949-06-10
shaken,1,10,1949-06-10
yoke,1,10,1949-06-10
convened,3,10,1949-06-10
houserules,1,10,1949-06-10
ordersreferred,1,10,1949-06-10
requires,12,10,1949-06-10
justification,15,10,1949-06-10
reasonably,2,10,1949-06-10
dropped,23,10,1949-06-10
verbiage,3,10,1949-06-10
simply,16,10,1949-06-10
score,1,10,1949-06-10
describing,3,10,1949-06-10
wrongly,2,10,1949-06-10
144,4,10,1949-06-10
145,2,10,1949-06-10
simplify,4,10,1949-06-10
employed,5,10,1949-06-10
exercising,8,10,1949-06-10
performing,1,10,1949-06-10
148,3,10,1949-06-10
bhopal,4,10,1949-06-10
firman,1,10,1949-06-10
hyderabad,17,10,1949-06-10
fructify,1,10,1949-06-10
convert,2,10,1949-06-10
vindhya,7,10,1949-06-10
pradesh,10,10,1949-06-10
unrepresented,1,10,1949-06-10
rajpramukhof,1,10,1949-06-10
regional,3,10,1949-06-10
rulemaking,2,10,1949-06-10
51,3,10,1949-06-10
booklet,2,10,1949-06-10
supplied,2,10,1949-06-10
secretariatthe,1,10,1949-06-10
conforming,2,10,1949-06-10
pertains,1,10,1949-06-10
depart,3,10,1949-06-10
155,2,10,1949-06-10
overlooked,2,10,1949-06-10
madhyabharat,1,10,1949-06-10
rajasthan,33,10,1949-06-10
send,13,10,1949-06-10
incorrect,3,10,1949-06-10
lastly,4,10,1949-06-10
161,3,10,1949-06-10
162,3,10,1949-06-10
insert,7,10,1949-06-10
perched,1,10,1949-06-10
pedestal,1,10,1949-06-10
ivory,1,10,1949-06-10
tower,1,10,1949-06-10
subjecti,1,10,1949-06-10
whydr,1,10,1949-06-10
gladly,2,10,1949-06-10
revise,3,10,1949-06-10
consistency,3,10,1949-06-10
sight,2,10,1949-06-10
sakelet,1,10,1949-06-10
condolence,1,10,1949-06-10
aziz,2,10,1949-06-10
khan,2,10,1949-06-10
regret,7,10,1949-06-10
membersﾗmr,1,10,1949-06-10
bareilly,1,10,1949-06-10
ailing,1,10,1949-06-10
memory,6,10,1949-06-10
rising,1,10,1949-06-10
deep,4,10,1949-06-10
146,3,10,1949-06-10
abstract,1,10,1949-06-10
conception,4,10,1949-06-10
consist,8,10,1949-06-10
verbose,1,10,1949-06-10
round,7,10,1949-06-10
preceding,5,10,1949-06-10
welldefined,1,10,1949-06-10
understated,1,10,1949-06-10
confined,8,10,1949-06-10
empowers,4,10,1949-06-10
essentially,3,10,1949-06-10
158that,1,10,1949-06-10
expressioncasual,1,10,1949-06-10
vacancyhas,1,10,1949-06-10
defined,32,10,1949-06-10
anywhere,17,10,1949-06-10
assemblyrule,1,10,1949-06-10
subrule,99,10,1949-06-10
exclusively,4,10,1949-06-10
inoperative,1,10,1949-06-10
unrelated,1,10,1949-06-10
exempt,10,10,1949-06-10
natural,6,10,1949-06-10
clash,1,10,1949-06-10
specify,16,10,1949-06-10
adequately,12,10,1949-06-10
caste,168,10,1949-06-10
ﾑd,1,10,1949-06-10
perusal,3,10,1949-06-10
deciding,7,10,1949-06-10
grave,5,10,1949-06-10
injustice,19,10,1949-06-10
330,1,10,1949-06-10
total,23,10,1949-06-10
320,2,10,1949-06-10
quota,10,10,1949-06-10
55,6,10,1949-06-10
mysore,52,10,1949-06-10
formula,1,10,1949-06-10
152,1,10,1949-06-10
selection,3,10,1949-06-10
156,2,10,1949-06-10
195,8,10,1949-06-10
followsa,1,10,1949-06-10
prior,8,10,1949-06-10
argued,7,10,1949-06-10
constitutionmaking,7,10,1949-06-10
convention,20,10,1949-06-10
stay,3,10,1949-06-10
unequivocal,1,10,1949-06-10
strongly,11,10,1949-06-10
connected,7,10,1949-06-10
reservation,76,10,1949-06-10
harijan,32,10,1949-06-10
earnest,5,10,1949-06-10
hopeful,1,10,1949-06-10
150,1,10,1949-06-10
157,4,10,1949-06-10
improved,2,10,1949-06-10
vague,8,10,1949-06-10
dispensed,1,10,1949-06-10
earliest,3,10,1949-06-10
type,8,10,1949-06-10
option,32,10,1949-06-10
loses,4,10,1949-06-10
68,4,10,1949-06-10
telling,6,10,1949-06-10
compared,5,10,1949-06-10
consisted,2,10,1949-06-10
fast,3,10,1949-06-10
quit,2,10,1949-06-10
saysin,1,10,1949-06-10
accordingly,5,10,1949-06-10
e,3,10,1949-06-10
saysthe,1,10,1949-06-10
subsection,1,10,1949-06-10
cost,12,10,1949-06-10
primarily,4,10,1949-06-10
ordinarily,8,10,1949-06-10
adhered,3,10,1949-06-10
acted,4,10,1949-06-10
reads1a,1,10,1949-06-10
previously,8,10,1949-06-10
1a,7,10,1949-06-10
lose,15,10,1949-06-10
abnormality,1,10,1949-06-10
introducing,10,10,1949-06-10
821a,2,10,1949-06-10
interruption,12,10,1949-06-10
k,6,10,1949-06-10
interrupting,1,10,1949-06-10
issuing,2,10,1949-06-10
abnormal,2,10,1949-06-10
treat,13,10,1949-06-10
ticket,1,10,1949-06-10
literally,2,10,1949-06-10
virtually,1,10,1949-06-10
sting,1,10,1949-06-10
6th,11,10,1949-06-10
newspaper,5,10,1949-06-10
cartoon,1,10,1949-06-10
observe,7,10,1949-06-10
uncharitable,1,10,1949-06-10
charitable,1,10,1949-06-10
pulled,1,10,1949-06-10
heaven,2,10,1949-06-10
slur,2,10,1949-06-10
resent,2,10,1949-06-10
reaching,2,10,1949-06-10
deliberation,2,10,1949-06-10
ulterior,2,10,1949-06-10
persist,1,10,1949-06-10
movethat,19,10,1949-06-10
inserted3a,1,10,1949-06-10
twentysixth,4,10,1949-06-10
obviate,3,10,1949-06-10
byelections,5,10,1949-06-10
byelection,2,10,1949-06-10
conducted,3,10,1949-06-10
everywhere,2,10,1949-06-10
nominate,1,10,1949-06-10
west,14,10,1949-06-10
shaping,1,10,1949-06-10
compel,5,10,1949-06-10
postpone,2,10,1949-06-10
kashmir,47,10,1949-06-10
deteriorating,2,10,1949-06-10
implement,4,10,1949-06-10
barring,1,10,1949-06-10
beneficial,3,10,1949-06-10
growing,2,10,1949-06-10
discontent,2,10,1949-06-10
snapvote,1,10,1949-06-10
belief,12,10,1949-06-10
violation,6,10,1949-06-10
adibasis,4,10,1949-06-10
312f,21,10,1949-06-10
heartily,1,10,1949-06-10
concur,1,10,1949-06-10
assimilate,1,10,1949-06-10
slightest,8,10,1949-06-10
convinced,9,10,1949-06-10
legacy,3,10,1949-06-10
minus,3,10,1949-06-10
discus,14,10,1949-06-10
whosoever,3,10,1949-06-10
represents,3,10,1949-06-10
securing,6,10,1949-06-10
depriving,2,10,1949-06-10
reelect,4,10,1949-06-10
personality,5,10,1949-06-10
heretoforeas,1,10,1949-06-10
differentstill,1,10,1949-06-10
differentiation,12,10,1949-06-10
discrimination,11,10,1949-06-10
objected,9,10,1949-06-10
reelection,4,10,1949-06-10
indication,6,10,1949-06-10
caused,4,10,1949-06-10
concise,1,10,1949-06-10
indiaﾔ,1,10,1949-06-10
named,3,10,1949-06-10
casually,2,10,1949-06-10
saysuntil,1,10,1949-06-10
construe,1,10,1949-06-10
commenced,4,10,1949-06-10
freshly,1,10,1949-06-10
trend,3,10,1949-06-10
fullest,3,10,1949-06-10
reactionary,1,10,1949-06-10
formality,8,10,1949-06-10
vacated,12,10,1949-06-10
refilled,2,10,1949-06-10
physically,2,10,1949-06-10
unvacated,1,10,1949-06-10
debarred,3,10,1949-06-10
disqualified,2,10,1949-06-10
vacatedsuch,1,10,1949-06-10
incomplete,3,10,1949-06-10
constitutent,2,10,1949-06-10
themthe,2,10,1949-06-10
matterbeing,1,10,1949-06-10
legally,6,10,1949-06-10
onethird,3,10,1949-06-10
custom,25,10,1949-06-10
whenever,13,10,1949-06-10
undergone,3,10,1949-06-10
speakerwithout,1,10,1949-06-10
forced,8,10,1949-06-10
endowed,2,10,1949-06-10
newly,2,10,1949-06-10
profit,7,10,1949-06-10
ministerial,2,10,1949-06-10
83,4,10,1949-06-10
misunderstanding,3,10,1949-06-10
ambiguity,4,10,1949-06-10
abolished,10,10,1949-06-10
honourale,1,10,1949-06-10
karimuddinabsent,1,10,1949-06-10
guruv,2,10,1949-06-10
reddyabsent,1,10,1949-06-10
admittedly,2,10,1949-06-10
consisting,2,10,1949-06-10
governs,2,10,1949-06-10
govern,4,10,1949-06-10
topsyturvy,1,10,1949-06-10
redundant,8,10,1949-06-10
explained,17,10,1949-06-10
pollutes,1,10,1949-06-10
insertion,8,10,1949-06-10
polluting,1,10,1949-06-10
subclauses,19,10,1949-06-10
close,13,10,1949-06-10
discrepancy,4,10,1949-06-10
carryover,3,10,1949-06-10
subsequently,9,10,1949-06-10
assured,13,10,1949-06-10
muniswamy,9,10,1949-06-10
pillay,10,10,1949-06-10
diminution,1,10,1949-06-10
deficiency,1,10,1949-06-10
pataskar,9,10,1949-06-10
abolition,7,10,1949-06-10
dual,1,10,1949-06-10
sudden,3,10,1949-06-10
depletion,3,10,1949-06-10
unseating,2,10,1949-06-10
todogmatise,1,10,1949-06-10
evil,3,10,1949-06-10
precaution,2,10,1949-06-10
sita,2,10,1949-06-10
jajoo,2,10,1949-06-10
anticipated,2,10,1949-06-10
142,1,10,1949-06-10
isthat,50,10,1949-06-10
194,1,10,1949-06-10
clause2,1,10,1949-06-10
178,5,10,1949-06-10
tin,1,10,1949-06-10
followinga,1,10,1949-06-10
rectified,1,10,1949-06-10
voted,3,10,1949-06-10
occurredﾔ,1,10,1949-06-10
filing,1,10,1949-06-10
therewith,1,10,1949-06-10
belonging,12,10,1949-06-10
sikh,131,10,1949-06-10
participate,12,10,1949-06-10
205,6,10,1949-06-10
explanationthat,1,10,1949-06-10
164,8,10,1949-06-10
substitutedexplanationfor,5,10,1949-06-10
clausea,1,10,1949-06-10
race,6,10,1949-06-10
tribe,59,10,1949-06-10
1936,2,10,1949-06-10
notification,13,10,1949-06-10
300a,4,10,1949-06-10
specifying,1,10,1949-06-10
stateb,3,10,1949-06-10
22,4,10,1949-06-10
governing,6,10,1949-06-10
regulating,1,10,1949-06-10
179,3,10,1949-06-10
minority,151,10,1949-06-10
gain,4,10,1949-06-10
fortyfive,2,10,1949-06-10
twentyeight,1,10,1949-06-10
imagine,3,10,1949-06-10
generous,4,10,1949-06-10
illiterate,5,10,1949-06-10
weigh,1,10,1949-06-10
board,6,10,1949-06-10
candidate,2,10,1949-06-10
treatment,10,10,1949-06-10
sad,1,10,1949-06-10
proportional,1,10,1949-06-10
absolute,10,10,1949-06-10
discussed,18,10,1949-06-10
inadequacy,2,10,1949-06-10
thankful,3,10,1949-06-10
allot,11,10,1949-06-10
selecting,3,10,1949-06-10
observed,11,10,1949-06-10
contest,5,10,1949-06-10
valid,2,10,1949-06-10
departed,2,10,1949-06-10
gobye,1,10,1949-06-10
departs,1,10,1949-06-10
principlesthat,1,10,1949-06-10
seatsit,1,10,1949-06-10
comprehension,1,10,1949-06-10
nonreservation,2,10,1949-06-10
rightminded,1,10,1949-06-10
coerced,1,10,1949-06-10
willingly,4,10,1949-06-10
hurt,2,10,1949-06-10
falling,2,10,1949-06-10
christian,22,10,1949-06-10
woman,28,10,1949-06-10
sex,3,10,1949-06-10
diffidence,1,10,1949-06-10
hereafter,11,10,1949-06-10
stretch,3,10,1949-06-10
nevertheless,4,10,1949-06-10
retired,1,10,1949-06-10
lamented,1,10,1949-06-10
shrimati,29,10,1949-06-10
sarojini,2,10,1949-06-10
naidu,3,10,1949-06-10
vijayalakshmi,2,10,1949-06-10
malati,2,10,1949-06-10
chaudhuri,1,10,1949-06-10
highly,3,10,1949-06-10
talented,1,10,1949-06-10
chaudhuriall,1,10,1949-06-10
disparagement,2,10,1949-06-10
worthy,2,10,1949-06-10
health,2,10,1949-06-10
development,17,10,1949-06-10
bettered,1,10,1949-06-10
invite,7,10,1949-06-10
mira,1,10,1949-06-10
couple,1,10,1949-06-10
commences,1,10,1949-06-10
timethere,1,10,1949-06-10
reluctant,1,10,1949-06-10
hindu,25,10,1949-06-10
hangover,1,10,1949-06-10
shake,1,10,1949-06-10
misconception,1,10,1949-06-10
recast,4,10,1949-06-10
subcommunity,1,10,1949-06-10
suitably,4,10,1949-06-10
retain,7,10,1949-06-10
borne,12,10,1949-06-10
deserving,2,10,1949-06-10
warranted,1,10,1949-06-10
categorically,7,10,1949-06-10
purnima,8,10,1949-06-10
banerji,7,10,1949-06-10
conceded,16,10,1949-06-10
occupied,1,10,1949-06-10
rank,2,10,1949-06-10
pick,2,10,1949-06-10
aright,1,10,1949-06-10
strongest,1,10,1949-06-10
philosopher,2,10,1949-06-10
capability,1,10,1949-06-10
cold,3,10,1949-06-10
awkward,4,10,1949-06-10
play,16,10,1949-06-10
awry,1,10,1949-06-10
fare,1,10,1949-06-10
dwell,1,10,1949-06-10
true,16,10,1949-06-10
integration,32,10,1949-06-10
merger,14,10,1949-06-10
posted,2,10,1949-06-10
spot,3,10,1949-06-10
tender,1,10,1949-06-10
ariticle,1,10,1949-06-10
17,8,10,1949-06-10
intelligentsia,1,10,1949-06-10
uneducated,1,10,1949-06-10
rerelected,1,10,1949-06-10
peopleof,1,10,1949-06-10
resigning,1,10,1949-06-10
berar,2,10,1949-06-10
afterwards,12,10,1949-06-10
raghuvira,1,10,1949-06-10
resigns,2,10,1949-06-10
announce,1,10,1949-06-10
mrmuniswamy,2,10,1949-06-10
khandekar,4,10,1949-06-10
nonscheduled,2,10,1949-06-10
non,1,10,1949-06-10
perpetuated,2,10,1949-06-10
demandwe,1,10,1949-06-10
weightage,1,10,1949-06-10
nonhindus,1,10,1949-06-10
merge,5,10,1949-06-10
exclude,6,10,1949-06-10
assures,2,10,1949-06-10
leaf,5,10,1949-06-10
27,11,10,1949-06-10
54,1,10,1949-06-10
comewhether,1,10,1949-06-10
surrendered,1,10,1949-06-10
permanent,15,10,1949-06-10
justifiable,3,10,1949-06-10
banerjee,1,10,1949-06-10
pillays,1,10,1949-06-10
backward,101,10,1949-06-10
202,1,10,1949-06-10
203that,1,10,1949-06-10
204,1,10,1949-06-10
constitutionschedules,1,10,1949-06-10
iiia,11,10,1949-06-10
fourth,13,10,1949-06-10
drop,10,10,1949-06-10
superfluous,6,10,1949-06-10
grow,5,10,1949-06-10
fag,3,10,1949-06-10
surprise,3,10,1949-06-10
sprung,1,10,1949-06-10
interval,7,10,1949-06-10
shortly,3,10,1949-06-10
para,14,10,1949-06-10
endeavour,2,10,1949-06-10
stable,4,10,1949-06-10
devised,1,10,1949-06-10
colony,1,10,1949-06-10
discretionary,1,10,1949-06-10
persistently,1,10,1949-06-10
functionary,13,10,1949-06-10
meagre,2,10,1949-06-10
charging,3,10,1949-06-10
enforce,4,10,1949-06-10
useless,3,10,1949-06-10
imagination,1,10,1949-06-10
principal,8,10,1949-06-10
1there,3,10,1949-06-10
mensem,9,10,1949-06-10
president10000,1,10,1949-06-10
state5500,1,10,1949-06-10
payable,24,10,1949-06-10
respectively,17,10,1949-06-10
throughout,21,10,1949-06-10
4while,2,10,1949-06-10
discharging,6,10,1949-06-10
7there,1,10,1949-06-10
fifteenth,3,10,1949-06-10
substitutedﾔ,1,10,1949-06-10
101,1,10,1949-06-10
actual,20,10,1949-06-10
justice5000,2,10,1949-06-10
judge4000,2,10,1949-06-10
disability,3,10,1949-06-10
wound,4,10,1949-06-10
payment,52,10,1949-06-10
rent,46,10,1949-06-10
official,64,10,1949-06-10
residence,62,10,1949-06-10
subparagraph,44,10,1949-06-10
thirtyfirst,10,10,1949-06-10
equivalent,9,10,1949-06-10
reimburse,4,10,1949-06-10
expense,23,10,1949-06-10
travelling,9,10,1949-06-10
afforded,4,10,1949-06-10
prescribe,8,10,1949-06-10
111,9,10,1949-06-10
justice4000,2,10,1949-06-10
3500,11,10,1949-06-10
permanently,12,10,1949-06-10
theprovisions,1,10,1949-06-10
hoc,2,10,1949-06-10
performance,2,10,1949-06-10
excluding,5,10,1949-06-10
absent,5,10,1949-06-10
joining,2,10,1949-06-10
wednesday,1,10,1949-06-10
12th,2,10,1949-06-10
x,7,10,1949-06-10
5000,20,10,1949-06-10
plus,4,10,1949-06-10
puisne,9,10,1949-06-10
chooses,4,10,1949-06-10
categoriesthose,2,10,1949-06-10
divide,3,10,1949-06-10
dividing,3,10,1949-06-10
notified,1,10,1949-06-10
obtaining,9,10,1949-06-10
7084,1,10,1949-06-10
6958,1,10,1949-06-10
canada,7,10,1949-06-10
4584,1,10,1949-06-10
3662,1,10,1949-06-10
australia,5,10,1949-06-10
3750,1,10,1949-06-10
3333,1,10,1949-06-10
south,9,10,1949-06-10
africa,4,10,1949-06-10
3892,1,10,1949-06-10
3611,1,10,1949-06-10
compare,5,10,1949-06-10
usa,3,10,1949-06-10
nagpur,2,10,1949-06-10
countervailing,1,10,1949-06-10
strict,2,10,1949-06-10
replace,2,10,1949-06-10
250800,1,10,1949-06-10
20900,1,10,1949-06-10
5500,9,10,1949-06-10
immune,2,10,1949-06-10
fiscal,5,10,1949-06-10
7000,6,10,1949-06-10
1937,9,10,1949-06-10
tenure,2,10,1949-06-10
estimate,2,10,1949-06-10
194950,2,10,1949-06-10
governorgeneral1sumptuary,1,10,1949-06-10
45000,1,10,1949-06-10
annum2expenditure,1,10,1949-06-10
4650003state,1,10,1949-06-10
conveyance,1,10,1949-06-10
730004tour,1,10,1949-06-10
81000,1,10,1949-06-10
664000,2,10,1949-06-10
observes,1,10,1949-06-10
disappears,1,10,1949-06-10
259,2,10,1949-06-10
pondering,1,10,1949-06-10
seer,2,10,1949-06-10
penance,5,10,1949-06-10
commanded,1,10,1949-06-10
comfort,2,10,1949-06-10
selfless,7,10,1949-06-10
customary,1,10,1949-06-10
precedent,6,10,1949-06-10
example,17,10,1949-06-10
path,3,10,1949-06-10
success,9,10,1949-06-10
wealth,9,10,1949-06-10
rich,3,10,1949-06-10
renunciation,1,10,1949-06-10
degradation,5,10,1949-06-10
atmosphere,13,10,1949-06-10
awaken,2,10,1949-06-10
encourage,1,10,1949-06-10
symbol,2,10,1949-06-10
wishful,1,10,1949-06-10
presidential,4,10,1949-06-10
honorary,3,10,1949-06-10
sanyasi,12,10,1949-06-10
realised,11,10,1949-06-10
tax,196,10,1949-06-10
politician,4,10,1949-06-10
